2016-04-17 20:50:47.234852, 2001, 41192, 12544, 0, 0, 0.002282
2016-04-17 20:50:47.239493, 2001, 41192, 12544, 0, 0, 0.002282
2016-04-17 20:50:47.244084, 2001, 41192, 12544, 0, 0, 0.002282
2016-04-17 20:50:47.246372, 2000, 2001, 0, 12672, 16, 0.002282
2016-04-17 20:50:47.247695, 2001, 41192, 12672, 0, 0, 0.002388
2016-04-17 20:50:47.248898, 2000, 2001, 0, 12800, 16, 0.002388
2016-04-17 20:50:47.249691, 2001, 41192, 12800, 0, 0, 0.002358
2016-04-17 20:50:47.253297, 2000, 2001, 0, 12928, 16, 0.002358
2016-04-17 20:50:47.255108, 2001, 41192, 12800, 0, 0, 0.002635
2016-04-17 20:50:47.255335, 2001, 41192, 12928, 0, 0, 0.002635
2016-04-17 20:50:47.256272, 2000, 2001, 0, 13056, 16, 0.002635
2016-04-17 20:50:47.257325, 2001, 41192, 13056, 0, 0, 0.002579
2016-04-17 20:50:47.263367, 2001, 41192, 13056, 0, 0, 0.002579
2016-04-17 20:50:47.269822, 2001, 41192, 13056, 0, 0, 0.002579
2016-04-17 20:50:47.271474, 2000, 2001, 0, 13184, 16, 0.002579
2016-04-17 20:50:47.272168, 2001, 41192, 13184, 0, 0, 0.002556
2016-04-17 20:50:47.273980, 2000, 2001, 0, 13312, 16, 0.002556
2016-04-17 20:50:47.274677, 2001, 41192, 13312, 0, 0, 0.002523
2016-04-17 20:50:47.276473, 2000, 2001, 0, 13440, 16, 0.002523
2016-04-17 20:50:47.277454, 2001, 41192, 13440, 0, 0, 0.002502
2016-04-17 20:50:47.282357, 2001, 41192, 13440, 0, 0, 0.002502
2016-04-17 20:50:47.283723, 2000, 2001, 0, 13568, 16, 0.002502
2016-04-17 20:50:47.284528, 2001, 41192, 13568, 0, 0, 0.002450
2016-04-17 20:50:47.285977, 2000, 2001, 0, 13696, 16, 0.002450
2016-04-17 20:50:47.286651, 2001, 41192, 13696, 0, 0, 0.002389
2016-04-17 20:50:47.291353, 2001, 41192, 13696, 0, 0, 0.002389
2016-04-17 20:50:47.295976, 2001, 41192, 13696, 0, 0, 0.002389
2016-04-17 20:50:47.297407, 2000, 2001, 0, 13824, 16, 0.002389
2016-04-17 20:50:47.297932, 2001, 41192, 13824, 0, 0, 0.002338
2016-04-17 20:50:47.299488, 2000, 2001, 0, 13952, 16, 0.002338
2016-04-17 20:50:47.300138, 2001, 41192, 13952, 0, 0, 0.002287
2016-04-17 20:50:47.301574, 2000, 2001, 0, 14080, 16, 0.002287
2016-04-17 20:50:47.302265, 2001, 41192, 14080, 0, 0, 0.002247
2016-04-17 20:50:47.303979, 2000, 2001, 0, 14208, 16, 0.002247
2016-04-17 20:50:47.304895, 2001, 41192, 14208, 0, 0, 0.002251
2016-04-17 20:50:47.309008, 2001, 41192, 14208, 0, 0, 0.002251
2016-04-17 20:50:47.313544, 2001, 41192, 14208, 0, 0, 0.002251
2016-04-17 20:50:47.318242, 2001, 41192, 14208, 0, 0, 0.002251
2016-04-17 20:50:47.319554, 2000, 2001, 0, 14336, 16, 0.002251
2016-04-17 20:50:47.320362, 2001, 41192, 14336, 0, 0, 0.002258
2016-04-17 20:50:47.324858, 2001, 41192, 14336, 0, 0, 0.002258
2016-04-17 20:50:47.329786, 2001, 41192, 14336, 0, 0, 0.002258
2016-04-17 20:50:47.333797, 2001, 41192, 14336, 0, 0, 0.002258
2016-04-17 20:50:47.337449, 2001, 41192, 14336, 0, 0, 0.002258
2016-04-17 20:50:47.342173, 2001, 41192, 14336, 0, 0, 0.002258
2016-04-17 20:50:47.346133, 2001, 41192, 14336, 0, 0, 0.002258
2016-04-17 20:50:47.347532, 2000, 2001, 0, 14464, 16, 0.002258
2016-04-17 20:50:47.348525, 2001, 41192, 14464, 0, 0, 0.002236
2016-04-17 20:50:47.353094, 2001, 41192, 14464, 0, 0, 0.002236
2016-04-17 20:50:47.353885, 2000, 2001, 0, 14592, 16, 0.002236
2016-04-17 20:50:47.354490, 2001, 41192, 14592, 0, 0, 0.002170
2016-04-17 20:50:47.356163, 2000, 2001, 0, 14720, 16, 0.002170
2016-04-17 20:50:47.357180, 2001, 41192, 14720, 0, 0, 0.002175
2016-04-17 20:50:47.358767, 2000, 2001, 0, 14848, 16, 0.002175
2016-04-17 20:50:47.359565, 2001, 41192, 14848, 0, 0, 0.002194
2016-04-17 20:50:47.361578, 2000, 2001, 0, 14976, 16, 0.002194
2016-04-17 20:50:47.362161, 2001, 41192, 14976, 0, 0, 0.002239
