2016-04-17 20:50:47.430268, 2000, 2001, 0, 15872, 16
2016-04-17 20:50:47.432108, 2001, 41192, 15872, 0, 0
2016-04-17 20:50:47.432581, 2000, 2001, 0, 16000, 16
2016-04-17 20:50:47.434972, 2001, 41192, 16000, 0, 0
2016-04-17 20:50:47.435622, 2000, 2001, 0, 16128, 16
2016-04-17 20:50:47.442963, 1745, 41192, 16128, 0, 0
2016-04-17 20:50:47.447226, 2001, 41192, 16128, 0, 0
2016-04-17 20:50:47.447585, 2000, 2001, 0, 16256, 16
2016-04-17 20:50:47.453860, 2001, 41192, 16256, 0, 0
2016-04-17 20:50:47.454304, 2000, 2001, 0, 16384, 16
2016-04-17 20:50:47.479085, 2001, 41192, 16384, 0, 0
2016-04-17 20:50:47.479650, 2000, 2001, 0, 16512, 16
2016-04-17 20:50:47.481784, 2001, 41192, 16512, 0, 0
2016-04-17 20:50:47.482202, 2000, 2001, 0, 16640, 16
2016-04-17 20:50:47.488619, 2001, 41192, 16640, 0, 0
2016-04-17 20:50:47.488934, 2000, 2001, 0, 16768, 16
2016-04-17 20:50:47.490785, 1745, 41192, 16768, 0, 0
2016-04-17 20:50:47.494629, 2001, 41192, 16768, 0, 0
2016-04-17 20:50:47.494898, 2000, 2001, 0, 16896, 16
2016-04-17 20:50:47.496837, 2001, 41192, 16896, 0, 0
2016-04-17 20:50:47.497058, 2000, 2001, 0, 17024, 16
2016-04-17 20:50:47.499262, 2001, 41192, 17024, 0, 0
2016-04-17 20:50:47.499903, 2000, 2001, 0, 17152, 16
2016-04-17 20:50:47.513194, 2001, 41192, 17152, 0, 0
2016-04-17 20:50:47.513960, 2000, 2001, 0, 17280, 16
2016-04-17 20:50:47.523740, 2001, 41192, 17280, 0, 0
2016-04-17 20:50:47.524091, 2000, 2001, 0, 17408, 16
2016-04-17 20:50:47.526047, 2001, 41192, 17408, 0, 0
2016-04-17 20:50:47.526362, 2000, 2001, 0, 17536, 16
2016-04-17 20:50:47.533378, 2001, 41192, 17536, 0, 0
2016-04-17 20:50:47.533613, 2000, 2001, 0, 17664, 16
2016-04-17 20:50:47.535634, 2001, 41192, 17664, 0, 0
2016-04-17 20:50:47.535964, 2000, 2001, 0, 17792, 16
2016-04-17 20:50:47.538373, 2001, 41192, 17792, 0, 0
2016-04-17 20:50:47.538839, 2000, 2001, 0, 17920, 16
2016-04-17 20:50:47.541004, 1745, 41192, 17920, 0, 0
2016-04-17 20:50:47.551013, 2001, 41192, 17920, 0, 0
2016-04-17 20:50:47.551597, 2000, 2001, 0, 18048, 16
2016-04-17 20:50:47.553535, 2001, 41192, 18048, 0, 0
